OID_,SUB_DRAINA,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,MEAN
240,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1987-07-16 0:00:00,12.777629670400000
241,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1987-07-16 0:00:00,12.224202120799999
242,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1987-07-16 0:00:00,11.815056467500000
243,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1987-07-16 0:00:00,12.296847523300000
244,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1987-07-16 0:00:00,11.277072922800000
245,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1987-07-16 0:00:00,12.611280433999999
246,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1987-07-16 0:00:00,11.547522759600000
247,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1987-07-16 0:00:00,11.529868979000000
248,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1987-08-16 0:00:00,9.745792390340000
249,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1987-08-16 0:00:00,9.257521496900001
250,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1987-08-16 0:00:00,8.858334404380001
251,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1987-08-16 0:00:00,9.114041674739999
252,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1987-08-16 0:00:00,8.552525834130000
253,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1987-08-16 0:00:00,9.780284308450000
254,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1987-08-16 0:00:00,8.494185745550000
255,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1987-08-16 0:00:00,8.496173284879999
256,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1987-09-16 0:00:00,4.071312400560000
257,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1987-09-16 0:00:00,2.936379639790000
258,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1987-09-16 0:00:00,2.948239847770000
259,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1987-09-16 0:00:00,2.839371940800000
260,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1987-09-16 0:00:00,4.203219368820000
261,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1987-09-16 0:00:00,3.312524778010000
262,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1987-09-16 0:00:00,4.229395572470000
263,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1987-09-16 0:00:00,3.134892532270000
264,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1987-10-16 0:00:00,-1.099966873630000
265,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1987-10-16 0:00:00,-2.671711459230000
266,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1987-10-16 0:00:00,-1.914367918190000
267,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1987-10-16 0:00:00,-3.110105233250000
268,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1987-10-16 0:00:00,-0.255293233836000
269,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1987-10-16 0:00:00,-3.183257450020000
270,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1987-10-16 0:00:00,-0.341874743720000
271,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1987-10-16 0:00:00,-1.296386886230000
272,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1987-11-16 0:00:00,-11.060308312800000
273,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1987-11-16 0:00:00,-12.059019738200000
274,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1987-11-16 0:00:00,-10.817956641600000
275,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1987-11-16 0:00:00,-13.985144999499999
276,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1987-11-16 0:00:00,-6.722533915480000
277,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1987-11-16 0:00:00,-15.188925231300001
278,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1987-11-16 0:00:00,-7.391482498490000
279,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1987-11-16 0:00:00,-9.165649201240001
280,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1987-12-16 0:00:00,-17.465862673899998
281,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1987-12-16 0:00:00,-16.138002666100000
282,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1987-12-16 0:00:00,-16.221022130600002
283,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1987-12-16 0:00:00,-19.923655601899998
284,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1987-12-16 0:00:00,-12.414271936200000
285,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1987-12-16 0:00:00,-19.248627811700000
286,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1987-12-16 0:00:00,-13.468963049499999
287,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1987-12-16 0:00:00,-15.311790550600000
288,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-01-16 0:00:00,-23.885581941600002
289,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-01-16 0:00:00,-22.997755559000002
290,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-01-16 0:00:00,-23.094784255200000
291,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-01-16 0:00:00,-24.456515175400000
292,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-01-16 0:00:00,-19.996035832400000
293,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-01-16 0:00:00,-23.179770576100001
294,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-01-16 0:00:00,-20.589638293400000
295,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-01-16 0:00:00,-22.330962897199999
296,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-02-15 0:00:00,-16.798999258700000
297,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-02-15 0:00:00,-18.103412292200002
298,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-02-15 0:00:00,-17.039689141899999
299,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-02-15 0:00:00,-18.714737095499999
300,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-02-15 0:00:00,-12.944668975000001
301,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-02-15 0:00:00,-19.867824542200001
302,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-02-15 0:00:00,-13.431027606600001
303,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-02-15 0:00:00,-15.308869754400000
304,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-03-16 0:00:00,-7.993653205680000
305,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-03-16 0:00:00,-10.242503732399999
306,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-03-16 0:00:00,-8.762882844649999
307,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-03-16 0:00:00,-10.313283277000000
308,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-03-16 0:00:00,-6.689200545050000
309,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-03-16 0:00:00,-11.988838143700001
310,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-03-16 0:00:00,-6.775727090830000
311,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-03-16 0:00:00,-7.726204284050000
312,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-04-16 0:00:00,-1.077526134680000
313,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-04-16 0:00:00,-2.923207884720000
314,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-04-16 0:00:00,-2.252793657790000
315,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-04-16 0:00:00,-2.779391301090000
316,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-04-16 0:00:00,-2.463538058300000
317,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-04-16 0:00:00,-3.526271631390000
318,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-04-16 0:00:00,-2.450458851470000
319,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-04-16 0:00:00,-2.521822844050000
320,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-05-16 0:00:00,5.504145060740000
321,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-05-16 0:00:00,5.000194249750000
322,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-05-16 0:00:00,4.534453762040000
323,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-05-16 0:00:00,3.980622461930000
324,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-05-16 0:00:00,2.979706936560000
325,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-05-16 0:00:00,5.485654936290000
326,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-05-16 0:00:00,3.306351758870000
327,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-05-16 0:00:00,3.677937728220000
328,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-06-16 0:00:00,10.678670333700000
329,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-06-16 0:00:00,11.319925829000001
330,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-06-16 0:00:00,10.362203183700000
331,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-06-16 0:00:00,9.458503031470000
332,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-06-16 0:00:00,7.628133647700000
333,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-06-16 0:00:00,11.486966318700000
334,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-06-16 0:00:00,8.289992661679999
335,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-06-16 0:00:00,9.730036511480000
336,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-07-16 0:00:00,11.999134657400001
337,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-07-16 0:00:00,12.311314345700000
338,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-07-16 0:00:00,11.618159069500001
339,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-07-16 0:00:00,10.863076693400000
340,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-07-16 0:00:00,8.589425733820001
341,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-07-16 0:00:00,12.540377997000000
342,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-07-16 0:00:00,9.181207427460000
343,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-07-16 0:00:00,11.082475645700001
344,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-08-16 0:00:00,9.742096663790001
345,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-08-16 0:00:00,9.451426370300000
346,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-08-16 0:00:00,9.159115544880001
347,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-08-16 0:00:00,8.986547304920000
348,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-08-16 0:00:00,8.469813587230000
349,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-08-16 0:00:00,9.358475528110000
350,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-08-16 0:00:00,8.734591600330001
351,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-08-16 0:00:00,8.596904109960001
352,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-09-16 0:00:00,3.841066716130000
353,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-09-16 0:00:00,3.280387154780000
354,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-09-16 0:00:00,3.614465543690000
355,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-09-16 0:00:00,2.339277096900000
356,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-09-16 0:00:00,3.096693364540000
357,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-09-16 0:00:00,3.154278367660000
358,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-09-16 0:00:00,3.411082105850000
359,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-09-16 0:00:00,3.657151263110000
360,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-10-16 0:00:00,-4.365357380970000
361,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-10-16 0:00:00,-6.592847740640000
362,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-10-16 0:00:00,-3.875118514040000
363,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-10-16 0:00:00,-6.572522570800000
364,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-10-16 0:00:00,-0.751711965465000
365,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-10-16 0:00:00,-9.307084024540000
366,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-10-16 0:00:00,-0.960876259416000
367,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-10-16 0:00:00,-2.271690138830000
368,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-11-16 0:00:00,-15.374096966400000
369,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-11-16 0:00:00,-17.453487250199998
370,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-11-16 0:00:00,-14.744318497600000
371,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-11-16 0:00:00,-18.644254165100001
372,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-11-16 0:00:00,-9.769638503190000
373,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-11-16 0:00:00,-20.302115718800000
374,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-11-16 0:00:00,-11.100658066099999
375,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-11-16 0:00:00,-12.419447477800000
376,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1988-12-16 0:00:00,-16.865724595900002
377,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1988-12-16 0:00:00,-17.469017841800000
378,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1988-12-16 0:00:00,-17.678913493400000
379,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1988-12-16 0:00:00,-18.583047022199999
380,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1988-12-16 0:00:00,-12.181547242900001
381,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1988-12-16 0:00:00,-18.243010909100001
382,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1988-12-16 0:00:00,-14.500593950900001
383,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1988-12-16 0:00:00,-16.206095899600001
384,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1989-01-16 0:00:00,-28.684428463100001
385,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1989-01-16 0:00:00,-29.264113709400000
386,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1989-01-16 0:00:00,-27.748377814000001
387,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1989-01-16 0:00:00,-30.810677472700000
388,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1989-01-16 0:00:00,-21.065515509499999
389,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1989-01-16 0:00:00,-30.747594232299999
390,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1989-01-16 0:00:00,-21.448712994000001
391,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1989-01-16 0:00:00,-26.873652268899999
392,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1989-02-15 0:00:00,-21.263779268600000
393,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1989-02-15 0:00:00,-20.993430465199999
394,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1989-02-15 0:00:00,-21.114378408899999
395,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1989-02-15 0:00:00,-20.718211748200002
396,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1989-02-15 0:00:00,-19.512838346199999
397,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1989-02-15 0:00:00,-19.171687824300001
398,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1989-02-15 0:00:00,-19.594240400800000
399,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1989-02-15 0:00:00,-21.091282091099998
400,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1989-03-16 0:00:00,-16.975260755000001
401,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1989-03-16 0:00:00,-19.025676662199999
402,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1989-03-16 0:00:00,-17.118741268299999
403,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1989-03-16 0:00:00,-18.708794237399999
404,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1989-03-16 0:00:00,-14.356409217200000
405,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1989-03-16 0:00:00,-19.189757196399999
406,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1989-03-16 0:00:00,-14.396491936000000
407,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1989-03-16 0:00:00,-15.948904969899999
