OID_,VALUE,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,MEAN
5595,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-01 12:00:00,-31.904812416816831
5596,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-01 12:00:00,-27.819464433457131
5597,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-01 12:00:00,-25.171383252248425
5598,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-01 12:00:00,-25.049742603527573
5599,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-01 12:00:00,-31.090135471627093
5600,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-01 12:00:00,-31.838461061710301
5601,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-02 12:00:00,-29.308927480107116
5602,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-02 12:00:00,-31.922557295591933
5603,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-02 12:00:00,-30.093412469604644
5604,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-02 12:00:00,-25.603319467883193
5605,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-02 12:00:00,-16.576791670070278
5606,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-02 12:00:00,-29.019196602261694
5607,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-02 12:00:00,-20.585344884308533
5608,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-02 12:00:00,-26.905177124806805
5609,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-03 12:00:00,-30.269927271127763
5610,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-03 12:00:00,-34.126207643160498
5611,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-03 12:00:00,-32.390359256671161
5612,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-03 12:00:00,-25.472052884069260
5613,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-03 12:00:00,-15.449214702288838
5614,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-03 12:00:00,-29.151052188465723
5615,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-03 12:00:00,-19.705743416771622
5616,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-03 12:00:00,-28.517266012174673
5617,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-04 12:00:00,-22.599188007896338
5618,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-04 12:00:00,-23.180402458589199
5619,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-04 12:00:00,-23.510613890071660
5620,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-04 12:00:00,-20.571085356994953
5621,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-04 12:00:00,-12.122800537716950
5622,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-04 12:00:00,-22.036082612877220
5623,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-04 12:00:00,-16.242504152696295
5624,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-04 12:00:00,-21.543971051979184
5625,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-05 12:00:00,-18.700452128338721
5626,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-05 12:00:00,-15.499149658162043
5627,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-05 12:00:00,-16.573163202530296
5628,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-05 12:00:00,-19.467442271197672
5629,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-05 12:00:00,-12.576787302333656
5630,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-05 12:00:00,-17.238014568065950
5631,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-05 12:00:00,-16.663851290215099
5632,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-05 12:00:00,-17.075995874569223
5633,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-06 12:00:00,-17.808039513971785
5634,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-06 12:00:00,-16.059673090384344
5635,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-06 12:00:00,-15.895703709460967
5636,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-06 12:00:00,-17.566350487680388
5637,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-06 12:00:00,-10.255351590431296
5638,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-06 12:00:00,-15.881666871358838
5639,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-06 12:00:00,-14.280761865192256
5640,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-06 12:00:00,-15.611359748800872
5641,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-07 12:00:00,-9.043578484448695
5642,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-07 12:00:00,-11.356106975306973
5643,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-07 12:00:00,-10.031370498126357
5644,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-07 12:00:00,-10.652553263816458
5645,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-07 12:00:00,-4.852719666933588
5646,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-07 12:00:00,-14.879362266109185
5647,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-07 12:00:00,-7.500533166319156
5648,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-07 12:00:00,-7.159629220785063
5649,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-08 12:00:00,-13.183695185795278
5650,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-08 12:00:00,-16.485123284894421
5651,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-08 12:00:00,-14.574185717434874
5652,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-08 12:00:00,-11.735583729816300
5653,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-08 12:00:00,-6.763566476225378
5654,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-08 12:00:00,-16.549357961970124
5655,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-08 12:00:00,-9.493993521461888
5656,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-08 12:00:00,-11.828915922203070
5657,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-09 12:00:00,-15.592859313687816
5658,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-09 12:00:00,-19.225277136688909
5659,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-09 12:00:00,-17.496016873884901
5660,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-09 12:00:00,-14.656973164752614
5661,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-09 12:00:00,-10.689304002553838
5662,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-09 12:00:00,-17.196072932148812
5663,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-09 12:00:00,-15.841458665449858
5664,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-09 12:00:00,-14.099869057624423
5665,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-10 12:00:00,-18.718160546193459
5666,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-10 12:00:00,-21.523712207134835
5667,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-10 12:00:00,-19.711958563439676
5668,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-10 12:00:00,-18.398440788795629
5669,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-10 12:00:00,-13.197771187107922
5670,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-10 12:00:00,-19.126278544306004
5671,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-10 12:00:00,-17.463695814145833
5672,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-10 12:00:00,-18.164033079837381
5673,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-11 12:00:00,-22.417849006416780
5674,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-11 12:00:00,-22.720320630914333
5675,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-11 12:00:00,-21.159556556281267
5676,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-11 12:00:00,-22.301393344581907
5677,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-11 12:00:00,-15.126628675578807
5678,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-11 12:00:00,-22.825482836967559
5679,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-11 12:00:00,-17.966008731469781
5680,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-11 12:00:00,-19.546800818992089
5681,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-12 12:00:00,-21.810475473345960
5682,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-12 12:00:00,-24.359962877166620
5683,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-12 12:00:00,-23.413155930294817
5684,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-12 12:00:00,-20.467715359019106
5685,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-12 12:00:00,-11.914293699199629
5686,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-12 12:00:00,-22.977415865903794
5687,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-12 12:00:00,-18.388064782717848
5688,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-12 12:00:00,-20.399789794143597
5689,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-13 12:00:00,-25.456070888575606
5690,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-13 12:00:00,-25.720324881628223
5691,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-13 12:00:00,-25.039405237774766
5692,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-13 12:00:00,-23.997204649775487
5693,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-13 12:00:00,-15.559006122559227
5694,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-13 12:00:00,-26.237028921156337
5695,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-13 12:00:00,-21.278003939472974
5696,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-13 12:00:00,-24.643909714091958
5697,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-14 12:00:00,-24.076131139793333
5698,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-14 12:00:00,-24.764059248830772
5699,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-14 12:00:00,-23.400083213585408
5700,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-14 12:00:00,-22.320035461964888
5701,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-14 12:00:00,-14.937879851389567
5702,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-14 12:00:00,-24.718037774055460
5703,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-14 12:00:00,-20.489455854568746
5704,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-14 12:00:00,-22.785500339636783
5705,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-15 12:00:00,-24.056592487222588
5706,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-15 12:00:00,-22.291213820128156
5707,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-15 12:00:00,-24.074706638454384
5708,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-15 12:00:00,-24.551711388082776
5709,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-15 12:00:00,-22.050608251793555
5710,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-15 12:00:00,-26.388543504463630
5711,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-15 12:00:00,-26.222360516950864
5712,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-15 12:00:00,-26.142756717768730
5713,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-16 12:00:00,-29.877625919247659
5714,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-16 12:00:00,-29.938681997788578
5715,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-16 12:00:00,-27.797276223864046
5716,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-16 12:00:00,-30.795900642936640
5717,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-16 12:00:00,-26.961915934472309
5718,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-16 12:00:00,-31.782808020312871
5719,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-16 12:00:00,-28.923923954643485
5720,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-16 12:00:00,-27.662159190582010
5721,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-17 12:00:00,-30.181528437722527
5722,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-17 12:00:00,-30.118853035767245
5723,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-17 12:00:00,-27.198118339372087
5724,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-17 12:00:00,-28.871399209010203
5725,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-17 12:00:00,-22.503142760276955
5726,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-17 12:00:00,-32.013593288097645
5727,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-17 12:00:00,-28.368032106368091
5728,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-17 12:00:00,-26.720652650718730
5729,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-18 12:00:00,-21.336733063821217
5730,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-18 12:00:00,-20.838338287646909
5731,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-18 12:00:00,-18.542291049013500
5732,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-18 12:00:00,-22.002220425453878
5733,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-18 12:00:00,-14.610040905905466
5734,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-18 12:00:00,-27.086106892806168
5735,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-18 12:00:00,-14.656738768925315
5736,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-18 12:00:00,-16.662536875319233
5737,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-19 12:00:00,-18.297324141470419
5738,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-19 12:00:00,-21.730726223183243
5739,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-19 12:00:00,-17.476398906405212
5740,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-19 12:00:00,-18.435607178729967
5741,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-19 12:00:00,-11.886238370495267
5742,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-19 12:00:00,-26.823303471355462
5743,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-19 12:00:00,-15.580467260516810
5744,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-19 12:00:00,-13.445963473750522
5745,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-20 12:00:00,-8.605544398465554
5746,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-20 12:00:00,-9.335324787193962
5747,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-12-20 12:00:00,-8.637534676859252
5748,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-12-20 12:00:00,-10.795905674898263
5749,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-12-20 12:00:00,-6.894403922783431
5750,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-12-20 12:00:00,-14.179158188976773
5751,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-12-20 12:00:00,-8.830887197632357
5752,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-12-20 12:00:00,-8.034922123842604
5753,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-12-21 12:00:00,-15.728462879418629
5754,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-12-21 12:00:00,-15.672778198272153
